apps/dataent/dataent/public/js/dataent/list/list_sidebar_stat.html +21,Show Tags,Näytä tagit
DocType: System Settings,"If Apply Strict User Permission is checked and User Permission is defined for a DocType for a User, then all the documents where value of the link is blank, will not be shown to that User","Jos sovellettava tiukkoja käyttöoikeus tarkastetaan ja käyttöoikeus on määritelty DOCTYPE varten käyttäjä, niin kaikki asiakirjat, joissa arvo linkki on tyhjä, ei näytetä kyseisen käyttäjän"
DocType: Address,Billing,Laskutus
DocType: Email Queue,Not Sent,Ei lähetetty
DocType: Web Form,Actions,Toiminnot
DocType: Workflow State,align-justify,oikea tasaus
DocType: User,Middle Name (Optional),Toinen nimi (valinnainen)
apps/dataent/dataent/public/js/dataent/request.js +118,Not Permitted,Ei Sallittu
apps/dataent/dataent/public/js/dataent/ui/field_group.js +92,Following fields have missing values:,Seuraavissa kentissä on puuttuvia arvoja:
apps/dataent/dataent/core/report/transaction_log_report/transaction_log_report.py +29,First Transaction,Ensimmäinen tapahtuma
apps/dataent/dataent/app.py +163,You do not have enough permissions to complete the action,Sinulla ei ole tarpeeksi oikeuksia suorittaa toimen
apps/dataent/dataent/public/js/dataent/form/link_selector.js +103,No Results,ei tuloksia
DocType: System Settings,Security,Turvallisuus
apps/dataent/dataent/email/doctype/newsletter/newsletter.py +54,Scheduled to send to {0} recipients,Aikataulutettu lähettämään vastaanottajille {0}
apps/dataent/dataent/public/js/dataent/views/file/file_view.js +51,Cut,Leikata
apps/dataent/dataent/model/rename_doc.py +79,renamed from {0} to {1},nimetty uudelleen {0} ja {1}
DocType: Currency,**Currency** Master,**valuutta** valvonta
DocType: Email Account,No of emails remaining to be synced,Ei sähköposteja jäljellä synkronoidaan
apps/dataent/dataent/public/js/dataent/upload.js +226,Uploading,lataaminen
apps/dataent/dataent/public/js/dataent/form/footer/assign_to.js +84,Please save the document before assignment,Tallenna asiakirja ennen nimeämistä
apps/dataent/dataent/public/js/dataent/form/templates/form_sidebar.html +16,Click here to post bugs and suggestions,Napsauta tästä lähettääksesi virheitä ja ehdotuksia
DocType: Website Settings,Address and other legal information you may want to put in the footer.,"osoitteet, yhteys, sekä muut tiedot jotka haluat näkyvän alatunnisteessa."
DocType: Website Sidebar Item,Website Sidebar Item,Verkkosivu sivupalkkikohteen
DocType: PayPal Settings,PayPal Settings,PayPal Asetukset
apps/dataent/dataent/core/page/permission_manager/permission_manager.js +49,Select Document Type,Valitse asiakirjan tyyppi
apps/dataent/dataent/utils/nestedset.py +215,Cannot delete {0} as it has child nodes,ei poi poistaa {0} koska sillä on alasidoksia
apps/dataent/dataent/public/js/dataent/misc/pretty_date.js +48,{0} minutes ago,{0} minuuttia sitten
DocType: Kanban Board Column,lightblue,vaaleansininen
apps/dataent/dataent/integrations/doctype/webhook/webhook.py +46,Same Field is entered more than once,Sama kenttä syötetään useammin kuin kerran
apps/dataent/dataent/templates/includes/list/filters.html +19,clear,tyhjennä
apps/dataent/dataent/desk/doctype/event/event.py +31,Every day events should finish on the same day.,joka päivä tapahtumat tulee päättyä samana päivänä
DocType: Prepared Report,Filter Values,Suodatinarvot
DocType: Communication,User Tags,Käyttäjän tagit
DocType: Data Migration Run,Fail,epäonnistua
DocType: Workflow State,download-alt,lataa-alt
DocType: Data Migration Run,Pull Failed,Vedä epäonnistui
DocType: Communication,Feedback Request,Palaute Ehdota
apps/dataent/dataent/config/setup.py +107,Import Data from CSV / Excel files.,Tuo tiedot CSV / Excel-tiedostoista.
apps/dataent/dataent/website/doctype/web_form/web_form.py +55,Following fields are missing:,Seuraavat kentät puuttuvat:
apps/dataent/dataent/www/login.html +29,Sign in,Kirjaudu sisään
apps/dataent/dataent/desk/doctype/bulk_update/bulk_update.py +50,Cancelling {0},Peruuttaminen {0}
DocType: Web Page,Main Section,Main §
DocType: Page,Icon,ikoni
apps/dataent/dataent/core/doctype/user/user.py +932,"Hint: Include symbols, numbers and capital letters in the password","Vihje: Symbolien, numeroita ja isoja kirjaimia salasanaa"
DocType: DocField,Allow in Quick Entry,Salli pikapysähdyksessä
apps/dataent/dataent/public/js/dataent/views/reports/query_report.js +628,PDF,PDF
DocType: System Settings,dd/mm/yyyy,pp / kk / vvvv
apps/dataent/dataent/integrations/doctype/gsuite_settings/gsuite_settings.js +32,GSuite script test,GSuite käsikirjoitus testi
DocType: System Settings,Backups,varmuuskopiot
apps/dataent/dataent/core/doctype/communication/communication.js +77,Add Contact,Lisää yhteystieto
DocType: Notification Recipient,Optional: Always send to these ids. Each Email Address on a new row,Valinnainen: Lähetä aina nämä tunnukset. Jokainen sähköpostiosoite uudelle riville
apps/dataent/dataent/public/js/dataent/form/layout.js +170,Hide Details,piilota lisätiedot
apps/dataent/dataent/www/qrcode.py +32,Page has expired!,Sivu on vanhentunut!
DocType: Workflow State,Tasks,Tehtävät
DocType: Event,Tuesday,tiistai
DocType: Blog Settings,Blog Settings,blogiasetukset
apps/dataent/dataent/templates/emails/new_user.html +16,You can also copy-paste this link in your browser,voit kopioida ja liittää tämän linkin selaimeesi
DocType: Workflow State,bullhorn,sarvi
apps/dataent/dataent/model/workflow.py +73,Not a valid Workflow Action,Ei kelvollinen työnkulun toiminto
DocType: Footer Item,Target,Tavoite
DocType: System Settings,Number of Backups,Varmuuskopioiden lukumäärä
DocType: Website Settings,Copyright,tekijänoikeus
apps/dataent/dataent/public/js/dataent/ui/toolbar/navbar.html +59,Go,Hae
DocType: OAuth Authorization Code,Invalid,pätemätön
DocType: ToDo,Due Date,eräpäivä
apps/dataent/dataent/public/js/dataent/views/gantt/gantt_view.js +145,Quarter Day,Quarter Day
DocType: Website Settings,Hide Footer Signup,piilota kirjautumis alatunniste
apps/dataent/dataent/public/js/dataent/form/footer/timeline.js +458,cancelled this document,dokumentti on peruttu
apps/dataent/dataent/core/doctype/report/report.js +16,Write a Python file in the same folder where this is saved and return column and result.,"Kirjoita dropbox python tiedosto samaan kansioon johon tämä on tallennettu, palaa sarakkeeseen pylvääseen ja lopputulokseen"
apps/dataent/dataent/website/doctype/website_slideshow/website_slideshow.js +31,Add to table,Lisää taulukkoon
DocType: DocType,Sort Field,Lajittelukenttä
DocType: Razorpay Settings,Razorpay Settings,Razorpay Asetukset
apps/dataent/dataent/public/js/dataent/ui/filters/filter.js +265,Edit Filter,muokkaa suodatinta
apps/dataent/dataent/core/doctype/doctype/doctype.py +505,Field {0} of type {1} cannot be mandatory,Kenttä {0} tyyppiä {1} on valinnainen
apps/dataent/dataent/public/js/dataent/ui/slides.js +29,Add More,Lisää enemmän
DocType: System Settings,Session Expiry Mobile,Istunto vanhenee mobiili
apps/dataent/dataent/utils/password.py +66,Incorrect User or Password,Virheellinen käyttäjä tai salasana
apps/dataent/dataent/templates/includes/search_box.html +18,Search results for,Etsi tuloksia
apps/dataent/dataent/integrations/doctype/social_login_key/social_login_key.py +28,Please enter Access Token URL,Anna käyttöoikeuskoodin URL-osoite
apps/dataent/dataent/public/js/dataent/views/reports/grid_report.js +821,Select To Download:,Valitse mitä ladata:
DocType: Notification,Slack,löysä
DocType: Custom DocPerm,If user is the owner,mikäli käyttäjä on omistaja
,Activity,Aktiviteettiloki
DocType: Note,"Help: To link to another record in the system, use ""#Form/Note/[Note Name]"" as the Link URL. (don't use ""http://"")","ohje: jos haluat linkittää tietueen toiseen tietueeseen järjestelmässä, käytä ""#Form/Note/[Nimi]"" URL linkkinä. (älä käytä ""http://"" linkitystä)"
DocType: User Permission,Allow,Sallia
apps/dataent/dataent/utils/password_strength.py +117,Let's avoid repeated words and characters,Oletetaan välttää toistuvat sanat ja merkit
DocType: Communication,Delayed,Myöhässä
apps/dataent/dataent/config/setup.py +140,List of backups available for download,Luettelo ladattavissa olevista varmuuskopioista
apps/dataent/dataent/www/login.html +72,Sign up,Kirjaudu
apps/dataent/dataent/custom/doctype/customize_form/customize_form.py +189,Row {0}: Not allowed to disable Mandatory for standard fields,Rivi {0}: Ei ole mahdollista poistaa käytöstä pakollista vakiokenttiin
DocType: Test Runner,Output,ulostulo
DocType: Notification,Set Property After Alert,Aseta kiinteistön jälkeen Alert
apps/dataent/dataent/config/setup.py +243,Add fields to forms.,Lisää kenttiä lomakkeisiin.
apps/dataent/dataent/integrations/doctype/paypal_settings/paypal_settings.py +158,Looks like something is wrong with this site's Paypal configuration.,Näyttää jotain vikaa tässä sivuston Paypal kokoonpano.
DocType: File,rgt,Rgt
DocType: Email Account,Sendgrid,Sendgrid
DocType: Data Export,File Type,Tiedostotyyppi
DocType: Workflow State,leaf,jatko
DocType: Portal Menu Item,Portal Menu Item,Portaalivalikon valinta
DocType: Contact Us Settings,Email ID,sähköpostitunnus
DocType: Activity Log,Keep track of all update feeds,Pidä kaikki päivityssyötteet
DocType: OAuth Client,A list of resources which the Client App will have access to after the user allows it.<br> e.g. project,"Luettelo resursseja, jotka asiakkaan App on pääsy, kun käyttäjä sallii sen. <br> esim projekti"
DocType: Translation,Translated Text,käännetty teksti
DocType: Contact Us Settings,Query Options,"Kysely, vaihtoehdot"
DocType: Error Snapshot,Timestamp,Aikaleima
apps/dataent/dataent/core/page/permission_manager/permission_manager_help.html +8,Setup &gt; User,Asennus&gt; Käyttäjä
DocType: Patch Log,Patch Log,Korjauspäivityksen loki
DocType: Data Migration Mapping,Local Primary Key,Paikallinen ensisijainen avain
apps/dataent/dataent/utils/bot.py +164,Hello {0},Hei {0}
apps/dataent/dataent/core/doctype/user/user.py +262,Welcome to {0},Tervetuloa {0}
apps/dataent/dataent/public/js/dataent/views/kanban/kanban_column.html +19,Add,Lisää
apps/dataent/dataent/www/me.html +40,Profile,Profiili
DocType: Communication,Sent or Received,Lähetetty tai vastaanotettu
DocType: Auto Repeat,Reference Document,vertailuasiakirja
DocType: DefaultValue,Key,Näppäin
DocType: Address,Contacts,Yhteystiedot
DocType: System Settings,Setup Complete,Määritys valmis
apps/dataent/dataent/config/setup.py +64,Report of all document shares,raportti kaikista asiakirjan jakamisista
apps/dataent/dataent/www/update-password.html +18,New Password,Uusi salasana
apps/dataent/dataent/core/doctype/activity_log/activity_log.py +29,Sorry! You cannot delete auto-generated comments,Et voi poistaa automaattisesti luotua kommenttia
DocType: Website Theme,Style using CSS,tyyli CSS käyttämällä
DocType: View log,Reference DocType,Viite-tietuetyyppi
DocType: User,System User,järjestelmäkäyttäjä
DocType: Report,Is Standard,on perus
DocType: Desktop Icon,_report,_report
DocType: DocField,"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","Älä HTML Pakkaa HTML tageja kuten &lt;script&gt; tai vain merkkejä kuten &lt;tai&gt;, koska ne voidaan tarkoituksellisesti käyttää tällä alalla"
apps/dataent/dataent/custom/doctype/customize_form/customize_form.js +278,Specify a default value,määritä oletusarvo
DocType: Website Settings,FavIcon,Faviconi
apps/dataent/dataent/data_migration/doctype/data_migration_plan/data_migration_plan.js +6,Run,Juosta
apps/dataent/dataent/core/doctype/feedback_trigger/feedback_trigger.py +116,At least one reply is mandatory before requesting feedback,Ainakin yksi vastaus on pakollinen ennen kuin pyydät palautetta
apps/dataent/dataent/public/js/dataent/ui/toolbar/modules_select.js +14,Setup for,Asennusohjelma
DocType: Workflow State,minus-sign,miinus
apps/dataent/dataent/public/js/dataent/request.js +108,Not Found,Not Found
apps/dataent/dataent/www/printview.py +199,No {0} permission,Ei {0} lupaa
apps/dataent/dataent/custom/doctype/customize_form/customize_form.js +92,Export Custom Permissions,Vie muokatut oikeudet
DocType: Data Export,Fields Multicheck,Fields Multicheck
DocType: Activity Log,Login,Kirjaudu
DocType: Web Form,Payments,Maksut
apps/dataent/dataent/www/qrcode.html +9,Hi {0},Hei {0}
DocType: System Settings,Enable Scheduled Jobs,aktivoi töiden aikataulut
apps/dataent/dataent/core/doctype/data_import/exporter.py +62,Notes:,Huom:
apps/dataent/dataent/www/message.html +38,Status: {0},Tila: {0}
DocType: DocShare,Document Name,Dokumentin nimi
apps/dataent/dataent/core/doctype/communication/communication.js +82,Mark as Spam,Merkitse roskapostiksi
DocType: ToDo,Medium,Keskikokoinen
DocType: Customize Form,Customize Form,Muokkaa tietuetyyppiä
apps/dataent/dataent/contacts/report/addresses_and_contacts/addresses_and_contacts.js +9,Entity Type,Entity Type
apps/dataent/dataent/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js +104,Mandatory field: set role for,Pakollinen kenttä: set rooli
DocType: Data Migration Mapping,Mapping Name,Mapping Name
DocType: Currency,A symbol for this currency. For e.g. $,"valuutan symboli, esim €"
apps/dataent/dataent/public/js/dataent/views/translation_manager.js +23,Successfully updated translations,Päivitetty käännökset
apps/dataent/dataent/public/js/dataent/ui/toolbar/about.js +4,Dataent Framework,Dataent Framework
DocType: S3 Backup Settings,Enable Automatic Backup,Ota automaattinen varmuuskopio käyttöön
apps/dataent/dataent/config/setup.py +173,Email Templates for common queries.,Sähköpostimallit yhteisiin kyselyihin.
apps/dataent/dataent/email/doctype/newsletter/newsletter.py +114,Permission Error,Käyttöoikeusvirhe
apps/dataent/dataent/model/naming.py +210,Name of {0} cannot be {1},Kohteen {0} nimi ei voi olla {1}
apps/dataent/dataent/core/report/feedback_ratings/feedback_ratings.js +33,From Date,Päivästä
apps/dataent/dataent/core/doctype/version/version_view.html +47,Success,Hyväksytty
apps/dataent/dataent/public/js/dataent/feedback.js +95,Feedback Request for {0} is sent to {1},Palaute pyyntö {0} on lähetetty {1}
apps/dataent/dataent/public/js/dataent/desk.js +396,Session Expired,Istunto päättyi
DocType: Kanban Board Column,Kanban Board Column,Kanban Hallitus sarake
apps/dataent/dataent/utils/password_strength.py +98,Straight rows of keys are easy to guess,Suora riviä avaimet ovat helppo arvata
DocType: Communication,Phone No.,Puhelinnumero
DocType: Workflow State,fire,Tuli
apps/dataent/dataent/desk/doctype/bulk_update/bulk_update.py +23,; not allowed in condition,; kielletty kunnossa
DocType: Async Task,Async Task,Async Tehtävä
DocType: Workflow State,picture,kuva
apps/dataent/dataent/www/complete_signup.html +22,Complete,Täydellinen
DocType: Customize Form,Image Field,Kuva
